institution_id,institution_name,acronym,type,category,subcategory,School_Type,State,address,phone,url,subject_ba,subject_bc,subject_bi_muet,subject_bio,subject_bm,subject_bt,subject_che,subject_eko,subject_geo,subject_ict,subject_kmk,subject_l.eng,subject_mm,subject_mm/pp,subject_mt,subject_pa,subject_pakn,subject_phy,subject_pk,subject_pp,subject_sej,subject_ss,subject_sv,subject_sya,subject_tah,subject_usul
YEE3201,SMK Durin,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"Peti Surat 190, Jalan Durin, 96007 Sibu, Sarawak",084-736386,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YEE3202,SMK Jalan Oya,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"Jalan Kemuyang, 96000 Sibu, Sarawak",084-217610,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
YEE3102,SMK Kampung Nangka,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Jalan Tun Abang Haji Openg, 96000 Sibu, Sarawak",084-334988,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
YEA3104,SMK Lanang,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"P.O. Box 1369, Jalan Lada, 96000 Sibu, Sarawak",084-215540,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
YEB3201,SMK Luar Bandar Sibu No.1,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"P.O. Box 355, Jalan Oya, 96007 Sibu, Sarawak",084-894363,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YFB3101,SMK Methodist,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Jalan Tun Abang Haji Openg, 96000 Sibu, Sarawak",084-330414,,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
YEE3101,SMK Rosli Dhoby,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Jalan Deshon, 96000 Sibu, Sarawak",084-323419,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0
YFB3102,SMK Sacred Heart,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"KM 3, Jalan Oya, Peti Surat 99, 96000 Sibu, Sarawak",084-322619,,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0
YEA3105,SMK Sg Merah,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Jalan Ulu Sungai Merah, 96000 Sibu, Sarawak",084-311302,,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
YEA3103,SMK Sibu Jaya,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"KM 32, Jalan Durin, Taman Sibu Jaya, 96000 Sibu, Sarawak",011-65728009,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
YFB3105,SMK Tung Hua,,IPTA,Kolej Tingkatan 6,STPM Sains,SMK,Sarawak,"Jalan Tun Abang Haji Openg, Peti Surat 64, 96007 Sibu, Sarawak",084-330299,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
YEE8304,SMK Simunjan No.1,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"Kampung Melanjok, 94800 Simunjan, Sarawak",082-805122,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YEE7301,SMK Song,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"Peti Surat No. 3, 96850 Song, Sarawak",084-777255,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
YEE2101,SMK Simanggang,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Peti Surat 304, 95000 Sri Aman, Sarawak",083-322232,,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
YEA2101,SMK Sri Aman,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"Peti Surat 62, 95007 Sri Aman, Sarawak",083-326985,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YEE4401,SMK Luar Bandar Miri,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"KM 55, Jalan Miri-Bintulu C D T 242, 98009 Miri, Sarawak",085-710260,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
YEA4401,SMK Suai,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"Peti Surat 235 Pejabat Pos Batu Niah, 98200 Niah, Sarawak",085-738373,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
YEA9201,SMK Tatau,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"D/A Pejabat Pendidikan Daerah Tatau, Jalan Kampung Dagang, 97200 Tatau, Sarawak",086-584616,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
BEA8605,SMK Bukit Gading,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Selangor,"KM 26, Sungai Plong, 47000 Sungai Buloh, Selangor",03-60383258,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
BEA7615,SMK Darul Ehsan,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Selangor,"Jalan 29, Selayang Baru, 68100 Batu Caves, Selangor",03-61364877,,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0
BEA7601,SMK Gombak Setia,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Selangor,"Jalan Seri Setia, 53100 Gombak, Selangor",03-61896329,,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
BEB7652,SMK Hulu Kelang,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Selangor,"KM 7, Jalan Hulu Kelang, 68000 Ampang, Selangor",03-42565159,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
BEB7651,SMK Kepong,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Selangor,"Jalan Frim, Kepong, 52100 Kuala Lumpur, Selangor",03-62740080,,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
BEB7654,SMK Seri Garing,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Selangor,"Jalan Kuala Garing, 48000 Rawang, Selangor",03-60916491,,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0
BEA7617,SMK Taman Desa,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Selangor,"Bandar Country Homes, 48000 Rawang, Selangor",03-60917935,,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
BEA7604,SMK Taman Ehsan,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Selangor,"Kepong, Selangor, 52100 Kuala Lumpur, Selangor",03-62762618,,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
BEA4628,SMK Bandar Tasik Kesuma,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Selangor,"Jalan Kesuma 7/1, Bandar Tasik Kesuma, 43700 Beranang, Selangor",03-87667599,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
BEA4630,SMK Bandar Tun Hussein Onn 2,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Selangor,"Persiaran Suadamai, Bandar Tun Hussein Onn, 43200 Cheras, Selangor",03-90766753,,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
BEA4631,SMK Pandan Mewah,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Selangor,"Jalan Pandan Mewah 1, Pandan Mewah, 55100 Kuala Lumpur, Selangor",03-42954210,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
BEA4611,SMK Perimbun,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Selangor,"KM 16, Jalan Cheras, 43200 Cheras, Selangor",03-90745828,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
BEA4604,SMK Sultan Abdul Aziz Shah,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Selangor,"KM 22, Jalan Cheras, 43000 Kajang, Selangor",03-87376387,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
BEA4601,SMK Taman Tasik,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Selangor,"Jalan Tasik Tambahan 2, 68000 Ampang, Selangor",03-42912049,,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
BEB4069,SMK Tinggi Kajang,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Selangor,"Jalan Semenyih, 43000 Kajang, Selangor",03-87363044,,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0
BEB4070,SMK Yu Hua,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Selangor,"Jalan Low Ti Kok, 43000 Kajang, Selangor",03-87367514,,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
BEA5061,SMK Kuala Kubu Bharu,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Selangor,"Jalan Kolam Air, 44000 Kuala Kubu Bharu, Selangor",03-60641162,,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
BEA5063,SMK Sungai Choh,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Selangor,"Kampung Sungai Choh, 48000 Rawang, Selangor",03-60916081,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
BEA0099,Kolej Tingkatan Enam Sri Istana,,IPTA,Kolej Tingkatan 6,STPM Campuran,Kolej Tingkatan 6,Selangor,"Jalan Istana, 41000 Klang, Selangor",03-33724846,,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0
BEA0110,SMK Sungai Kapar Indah,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Selangor,"Jalan Harapan 3A, Taman Sungai Kapar Indah, Kapar, 42200 Klang, Selangor",03-32903121,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0
BEB0102,SMK Tinggi Klang,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Selangor,"Lot 161 & 48, Jalan Meru, 41710 Klang, Selangor",03-33412340,,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0
BEA1066,SMK Telok Datok,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Selangor,"Jalan Sultan Abdul Samad, 42700 Banting, Selangor",03-31871303,,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0
BEA1069,SMK Telok Panglima Garang,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Selangor,"P Pos Telok, 42500 Telok Panglima Garan, Selangor",03-31227914,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
BEB3078,Kolej Tingkatan Enam Sultan Abdul Aziz,,IPTA,Kolej Tingkatan 6,STPM Campuran,Kolej Tingkatan 6,Selangor,"Jalan Dato' Hamzah, 45000 Kuala Selangor, Selangor",03-32891380,,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1
BEA8609,Kolej Tingkatan Enam Puchong,,IPTA,Kolej Tingkatan 6,STPM Campuran,Kolej Tingkatan 6,Selangor,"Batu 8, Jalan Puchong, 47100 Puchong, Selangor",03-80702830,,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0
BEA8619,Kolej Tingkatan Enam Shah Alam,,IPTA,Kolej Tingkatan 6,STPM Campuran,Kolej Tingkatan 6,Selangor,"Jalan Timun 24/1, 40300 Shah Alam, Selangor",03-55414172,,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0
BEA8606,SMK Seri Serdang,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Selangor,"Taman Sri Serdang, 43300 Seri Kembangan, Selangor",03-89489199,,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
BEA8631,Kolej Tingkatan Enam Bandar Utama,,IPTA,Kolej Tingkatan 6,STPM Campuran,Kolej Tingkatan 6,Selangor,"1 Pintasan Bandar Utama, 47800 Petaling Jaya, Selangor",03-77252829,,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0
BEA8669,Kolej Tingkatan Enam Petaling Jaya,,IPTA,Kolej Tingkatan 6,STPM Campuran,Kolej Tingkatan 6,Selangor,"Jalan PJS 5/26, Petaling Jaya, 46000 Petaling Jaya, Selangor",03-77726570,,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0
BEB8653,SMK Katholik,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Selangor,"Jalan 10/3, 46000 Petaling Jaya, Selangor",03-79565484,,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
BEB6044,Kolej Tingkatan Enam Tunku Abdul Rahman Putra,,IPTA,Kolej Tingkatan 6,STPM Campuran,Kolej Tingkatan 6,Selangor,"Jalan Kalabakan, 45200 Sabak Bernam, Selangor",03-32161394,,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0
BEA9604,SMK Bandar Baru Salak Tinggi,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Selangor,"Taman Dahlia, Bandar Baru Salak Tinggi, 43900 Sepang, Selangor",03-87068849,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
BEA9609,SMK Cyberjaya,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Selangor,"Persiaran Fauna 2, Zon Flagship 2, 63000 Cyberjaya, Selangor",03-83188088,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
BEB9651,SMK Sungai Pelek,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Selangor,"Pekan Sungai Pelek, 43950 Sg.Pelek, Selangor",03-31411245,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
TEA0069,SMK Bukit Payong,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Kampung Bukit Payong, 22010 Jerteh, Terengganu",09-6061262,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
TEA0070,SMK Bukit Payong,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Kampung Renek, 22020 Jerteh, Terengganu",09-6974037,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
TEA0058,SMK Kuala Besut,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Kuala Besut, 22300 Besut, Terengganu",09-6902851,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
TEA0060,SMK Nasiruddin Shah,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Alor Lintang, 22200 Besut, Terengganu",09-6956050,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
TEA0073,SMK Putra,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Kampung Darau, 22000 Jerteh, Terengganu",09-6973590,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
TEA0059,SMK Seri Nering,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Kampung Pulau Rimau, 22000 Jerteh, Terengganu",09-6971355,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TEB0062,SMK Tengku Mahmud,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Terengganu,"Kampung Alor Lintang, 22200 Besut, Terengganu",09-6956144,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
TEA1032,SMK Durian Mas,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Bandar Al Muktafi Billah Shah, 23400 Dungun, Terengganu",09-8223500,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TEA1037,SMK Ketengah Jaya,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Bandar Ketengah Jaya, 23300 Dungun, Terengganu",09-8200150,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TEA1030,SMK Paka,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Jalan Santong, 23100 Paka, Terengganu",09-8271662,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TEA1029,SMK Tengku Intan Zaharah,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Terengganu,"Dungun, 23000 Dungun, Terengganu",09-8481834,,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
TEA5047,Kolej Tingkatan Enam Hulu Terengganu,,IPTA,Kolej Tingkatan 6,STPM Campuran,Kolej Tingkatan 6,Terengganu,"Kuala Berang, 21700 Kuala Berang, Terengganu",09-6813145,,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0
TEA5040,SMK Kuala Telemong,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Kampung Kuala Telemong, 21210 Kuala Terengganu, Terengganu",09-6142446,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TEA5037,SMK Landas,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"KM 19, Jalan Jerangau, 21820 Ajil, Terengganu",011-65752502,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
TEA5038,SMK Menerong,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Kampung Menerong, 21800 Ajil, Terengganu",09-6122582,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
TEA2023,SMK Badrul Alam Shah,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Kemasek, 24200 Kemaman, Terengganu",09-8662220,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TEA2021,SMK Cheneh Baru,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Bandar Ceneh Baru, 24000 Kemaman, Terengganu",09-8730223,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
TEA2022,SMK Chukai,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Jalan Kubang Kurus, 24000 Chukai, Terengganu",09-8591301,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
TEB2025,SMK Sultan Ismail,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Terengganu,"Jalan Kemaman - K. Trg, 24000 Kemaman, Terengganu",09-8591955,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
TEA3110,SMK Belara,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Manir, 21200 Kuala Terengganu, Terengganu",09-6152080,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
TEA3088,SMK Manir,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Kampung Kubang Jela, 21200 Kuala Terengganu, Terengganu",09-6152315,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
TEA3083,SMK Padang Midin,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Terengganu,"Jalan Kuala Berang, 21400 Kuala Terengganu, Terengganu",09-6220833,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
TEA3123,SMK Seri Nilam,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Jalan Kubang Tangga, 20050 Kuala Terengganu, Terengganu",09-6301700,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
TEA3112,SMK Sultan Ahmad,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Losong Haji Mat Shafie, Chabang Tiga, 21000 Kuala Terengganu, Terengganu",09-6222272,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
TEB3091,SMK Sultan Sulaiman,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Terengganu,"Jalan Sultan Mahmud, 20400 Kuala Terengganu, Terengganu",09-6175315,,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
TEA4013,SMK Bukit Sawa,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Kampung Bukit Sawa, Marang, 21400 Bukit Payong, Terengganu",09-6191379,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
TEA4011,SMK Merchang,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Kampung Merchang, 21610 Marang, Terengganu",09-8321187,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
TEA4015,SMK Pengkalan Berangan,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Kampung Pengkalan Berangan, 21040 Kuala Terengganu, Terengganu",09-6805150,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TEA4014,SMK Tengku Lela Segara,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Terengganu,"Jalan Sungai Kerak, Mrg, 21600 Marang, Terengganu",09-6182227,,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
TEA4012,SMK Tun Telanai,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Jalan Kuala Berang, 21400 Kuala Terengganu, Terengganu",09-6191375,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
TEA6089,SMK Bukit Nenas,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Bukit Nenas, 21500 Setiu, Terengganu",09-8248532,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
TEA6083,SMK Chalok Model Khas,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"KM 65, Kg.Chalok, 21450 Permaisuri, Terengganu",09-6576013,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TEA6081,SMK Penarek,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Sekolah Menengah Kebangsaan Penarik, 22120 Permaisuri, Terengganu",09-8247139,,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TEA6082,SMK Saujana,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Jalan Fikri, 22110 Permaisuri, Terengganu",011-65752004,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
TEA6080,SMK Sungai Tong,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Terengganu,"Sungai Tong, 21500 Sungai Tong, Terengganu",09-6571776,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
TEA6057,SMK Tengku Ibrahim,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Terengganu,"Bandar Permaisuri, 22100 Setiu, Terengganu",09-6092323,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
WEE1011,SMK Labuan,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Wp Labuan,"81094 Peti Surat, Labuan, 87021, Wp Labuan",087-412450,,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
WEA2010,SMK Putrajaya Presint 5(1),,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Wp Putrajaya,"Jalan P5A/5, Presint 5, 62000 Putrajaya, Wp Putrajaya",03-88610565,,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0
