course_id,course,wbl,level,department,field,frontend_label,semesters,description
POLY-DIP-064,Diploma Teknologi Kejuruteraan Elektrik Marin,0,Diploma,Teknologi Kejuruteraan Maritim,Teknologi Kejuruteraan Elektrik Marin,"Aero, Marin, Minyak & Gas",6,"The Diploma in Marine Electrical Engineering Technology at Polytechnics Ministry of Higher Education Malaysia is designed to cover the current wide discipline of marine electrical engineering technology knowledge and practices. It emphasizes three (3) operational levels which are on the electrical, electronic and control, maintenance and repair, and controlling the operation of the ship and care for persons on board. This programme also include basic mechanical engineering knowledge and entrepreneurship. The programme is conducted for six semesters which include practical training in the final semester. This programme covers the minimum standard of competence for Electro-Technical officers (ETO) Standards of Training, Certification and Watchkeeping (STCW) for seafarers, 1978 Code Table A-111/6."
POLY-DIP-065,Diploma Teknologi Kejuruteraan Pembinaan Marin,0,Diploma,Teknologi Kejuruteraan Maritim,Teknologi Kejuruteraan Pembinaan Marin,"Aero, Marin, Minyak & Gas",6,"Diploma in Marine Construction Engineering Technology is designed to cover the current wide discipline of marine construction engineering technology knowledge and practices with added specialization subjects in the field of marine construction. It also emphasizes on the marine construction engineering technology discipline, which includes yard management, material procurement, docking and shipyard facility operation, marine piping and cooling system, outfitting, floating structure construction and naval architecture. This programme also includes the basic mechanical and electrical engineering knowledge and entrepreneurship. The programme will take six semesters to complete, five academic semesters at their respective polytechnics and one semester of industrial training at relevant industries during the final semester."
POLY-DIP-066,Diploma Teknologi Kimia (Lemak dan Minyak),0,Diploma,Teknologi Makanan,Teknologi Kimia (Lemak dan Minyak),Pertanian & Bio-Industri,6,"Diploma Teknologi Kimia (Lemak dan Minyak) dibentuk untuk melahirkan bakal graduan dengan pengetahuan dan kemahiran melalui pengalaman pendidikan bersepadu dalam sub-bidang teknologi kimia, oleokimia serta pengetahuan pengurusan, teknologi maklumat, keusahawanan dan pembangunan interpersonal. Objektif program ini adalah untuk menyediakan pengetahuan dan kemahiran makmal kimia terutama dalam bidang lemak dan minyak serta pendidikan oleokimia di peringkat separa professional untuk memenuhi tuntutan kedua-dua sector awam dan swasta. Matlamat program ini adalah untuk melengkapkan graduan masa depan dengan pengetahuan dan kemahiran dalam Teknologi Kimia (Lemak dan Minyak), serta kemahiran pengurusan dalam persekitaran perniagaan untuk membina kerjaya mereka dalam sektor berkaitan yang merangkumi keseluruhan spektrum aktiviti komersial dan kerajaan serta pendidikan siswazah dan pembelajaran sepanjang hayat.Setiap kursus yang dibentuk adalah mengikut kehendak industri dimana graduan yang dilahirkan mempunyai pengetahuan dan kemahiran yang diperlukan oleh industri.Program ini direka dan ditanda aras dengan badan-badan profesional yang berkaitan di Malaysia, iaitu Institut Kimia Malaysia (IKM), Persatuan Saintis Oil Malaysia dan Teknologis (Mosta) dan Lembaga Minyak Sawit Malaysia (MPOB). Para graduan berpeluang untuk mendapat pekerjaan dalam beberapa sector pekerjaan seperti institusi pendidikan, pusat penyelidikan, sector kerajaan contohnya Jabatan Kimia Malaysia, Jabatan Alam Sekitar, Jabatan Pertanian, dan sector swasta seperti industri kimia, industri makanan, industri oleokimia, industri pemprosesan minyak ,industri pembungkusan dan syarikat bioteknologi."
POLY-DIP-067,Diploma Teknologi Kreatif Digital Animasi,1,Diploma,Reka Bentuk Dan Komunikasi Visual,Teknologi Kreatif Digital Animasi,Seni Reka & Kreatif,5,"Diploma Teknologi Kreatif Digital Animasidireka untuk menyediakan pendidikan animasi digital pada tahap separa profesional untuk memenuhi permintaan industri. Ia direka bentuk untuk mendedahkan pelajar kepada pengetahuan dan kemahiran animasi yang diperlukan untuk berjaya dalam industri Animasi Kreatif yang kompetitif pada masa kini. Program ini menekankan gabungan kedua-dua kemahiran kreatif dan teknikal yang diperlukan untuk menghasilkan animasi 2D dan 3D. Program ini menyediakan pendidikan dan latihan dalam bidang animasi kreatif. Kursus yang ditawarkan merangkumi kursus asas animasi seperti Creative Production Management, Visual Narrative, Visual Design. Selain itu kursus keperluan bidang seperti Principle of Animation, Drawing for Animation, Animation Development dan juga kursus teknologi kreatif seperti 3D Modelling, 2D Animation, 3D Animaion dan Cinematography for Animation juga terangkum dalam program ini. Selain itu juga kursus-kursus yang selari dengan keperluan industri juga menjadi perhatian dalam struktur program seperti Creative Animaton Studies, Digital Animation Production dan Background Design. Kursus-kursus yang ditawarkan memberi peluang kepada para pelajar untuk menceburi kerjaya dalam pelbagai industri Animasi Kreatif. Disamping kemahiran dan pengetahuan dalam visual dan kreativiti, program ini juga menggunakan aplikasi perisian multimedia dan animasi terkini yang paling relevan dan digunakan secara meluas dalam industri pengeluaran kreatif. Ini memastikan pelajar dilengkapi dengan kemahiran yang diperlukan dan boleh memasuki mana-mana syarikat dalam bidang kepakaran yang dipilih. Ini perlu dicapai dengan menggabungkan semua kemahiran, pengetahuan dan pengalaman yang relevan dalam membangunkan animator digital yang kompeten dalam kurikulum secara inovatif."
POLY-DIP-068,Diploma Teknologi Kreatif Digital Produksi Video,1,Diploma,Reka Bentuk Dan Komunikasi Visual,Teknologi Kreatif Digital Produksi Video,Seni Reka & Kreatif,5,"Diploma Teknologi Kreatif Digital Produksi Videodireka untuk melengkapkan pelajar dengan pengetahuan asas dan kemahiran dalam bidang produksi video. Melalui teori dan sejarah produksi video, program ini akan memberi peluang kepada pelajar untuk mengembangkan kemahiran mereka dan memberi penekanan melalui pengalaman secara hands-on. Program ini menyediakan pendidikan dan latihan dalam bidang produksi video. Kursus yang ditawarkan merangkumi kursus asas video seperti Creative Production Management, Visual Narrative, Visual Design. Selain itu kursus keperluan bidang seperti Film Studies, Cinematography, Screenplay and Directing dan juga kursus teknologi kreatif Audio Video Technology, Documentary Production, Digital Editing and Compositing dan Art Direction juga terangkum dalam program ini. Selain itu juga kursus kursus yang selari dengan keperluan industri juga menjadi perhatian dalam struktur program seperti Sound Production, Video Production dan Lighting Production.
Pelajar dapat memperoleh pengalaman yang tidak ternilai mengarah dan merakam video mereka sendiri dan berkhidmat sebagai ahli krew pada projek video pelajar lain. Tambahan pula, dalam projek mereka, pelajar akan memegang pelbagai peranan seperti pengarah, ahli sinematografi, penulis skrip dan editor. Pelajar akan menimba pengalaman sendiri menjadi sebahagian daripada krew produksi video. Sehubungan dengan itu, pengalaman secara sebenar dalam menulis, mengarah, merakam dan menyunting adalah sebahagian besar perkara yang pelajar perlu bersedia untuk ke industri."
POLY-DIP-069,Diploma Teknologi Kreatif Digital Seni,1,Diploma,Reka Bentuk Dan Komunikasi Visual,Teknologi Kreatif Digital Seni,Seni Reka & Kreatif,5,"Diploma Teknologi Kreatif Digital Senidireka untuk menyediakan pendidikan dan latihan dalam bidang multimedia kreatif. Kursus yang ditawarkan memberi peluang kepada pelajar untuk menceburi bidang kerjaya yang luas dalam pelbagai industri Multimedia Kreatif. Kursus yang ditawarkan merangkumi kursus asas digital seni seperti Creative Production Management, Visual Narrative, Visual Design. Selain itu kursus keperluan bidang seperti Creative Imaging, Creative Digital Illustration, Conceptual Design dan juga kursus teknologi kreatif Motion Design, Videography, Visual Effects dan 3D Modelling juga terangkum dalam program ini.
Selain itu juga kursus-kursus yang selari dengan keperluan industri juga menjadi perhatian dalam struktur program seperti Creative Digital Art Practices, Digital Art Production dan Digital Art Development. Selain kemahiran dan pengetahuan dalam visual dan kreativiti, program ini juga menggunakan aplikasi perisian multimedia terkini yang paling relevan dan digunakan secara meluas dalam industri pengeluaran kreatif. Ini memastikan pelajar dilengkapi sepenuhnya dengan kemahiran yang diperlukan dan dapat menyepadukan dengan lancar ke dalam mana-mana syarikat dalam bidang kepakaran pilihan mereka. Memandangkan program ini menekankan pembelajaran yang dimulakan sendiri dan kecekapan amali, graduan program ini akan bersedia untuk menyahut cabaran dalam dunia kreatif digital."
POLY-DIP-070,Diploma Teknologi Makanan,0,Diploma,Teknologi Makanan,Teknologi Makanan,Pertanian & Bio-Industri,6,"DIPLOMA DALAM TEKNOLOGI MAKANAN dibangunkan untuk menghasilkan graduan yang memiliki pengetahuan dan kemahiran dalam bidang teknologi makanan untuk memenuhi permintaan yang semakin meningkat dalam industri makanan, sektor kerajaan dan menjadi usahawan yang berjaya. Struktur program memberi tumpuan kepada Pemprosesan Makanan, Sains Makanan, Kawalan Kualiti Makanan, Analisis Makanan, Mikrobiologi Makanan, Analisis makanan menggunakan Instrumen terkini dan kursus elektif.
Pemprosesan makanan terdiri daripada Teknologi Produk berasaskan Ternakan dan Teknologi Produk Tanaman. Bidang Teknologi Makanan juga merangkumi aspek penilaian makanan daripada segi kandungan mikroorganisma serta penghasilan produk makanan menggunakan mikroorganisma yang banyak diaplikasikan dalam industri. Kursus lain termasuklah kajian tentang kandungan Kimia dalam Makanan, Biokimia Makanan, Asas Statistik untuk Sains Makanan, Keselamatan Makanan, Analisis Kualiti Makanan, Asas Kejuruteraan Makanan, Pembungkusan Makanan, Pengawetan Makanan, Teknologi Lepas Tuai, Analisa Penilaian Deria Makanan, Pemakanan dan Kesihatan , Teknologi Lemak dan Minyak, Teknologi Bakeri dan Projek Inovasi Produk Makanan Baharu. Bahasa Inggeris untuk Komunikasi, Matematik Kejuruteraan dan pengajian Malaysia juga turut diajar dalam program ini."
POLY-DIP-071,Diploma Teknologi Makanan Pengurusan Halal,0,Diploma,Teknologi Makanan,Teknologi Makanan Pengurusan Halal,Pertanian & Bio-Industri,6,"DIPLOMA TEKNOLOGI MAKANAN PENGURUSAN HALAL telah dibangunkan untuk melahirka n graduan yang mempunyai pengetahuan dan kemahiran dalam bidang teknologi makanan dan pengurusan Halal dalam usaha untuk memenuhi peningkatan permintaan di industri Halal, sector kerajaan dan juga untuk menjadi usahawan dalam bidang industry makanan Halal. Struktur program member tumpuan kepada Pemprosesan Makanan, Sains Makanan, Kawalan Mutu Makanan, Analisis Makanan, Mikrobiologi Makanan, Prinsip & Amalan Halal, Sistem Pengurusan Halal, Audit Halal, Pensijilan Halal, Keperluan Perundangan Halal dan kursus elektif.Graduan juga akan memiliki Sijil Eksekutif Halal yang diiktiraf JAKIM."
POLY-DIP-072,Diploma Teknologi Maklumat (Software & App Development),0,Diploma,Teknologi Maklumat Dan Komunikasi,Teknologi Maklumat,"Komputer, IT & Multimedia",6,"Program pengajian Diploma Teknologi Maklumat (Software & App Development) ini menyediakan pendidikan dan latihan di dalam bidang Pengkomputeran dengan penekanan khusus pada bidang Teknologi Maklumat. Kursus-kursus yang ditawarkan dibahagikan kepada modul seperti Platform Technologies, Computing Foundation, Programming Essentials, Industry-Led modules dan Industry Domain Cluster yang merujuk kepada tugas tertentu. Kursus-kursus yang ditawarkan membuka peluang kepada para pelajar untuk menceburi pelbagai kerjaya dalam pelbagai sektor ICT. Program ini juga menyediakan pelajar dengan transferable skills dan kemahiran pelbagai yang membolehkan mereka menyesuaikan diri dengan teknologi baharu. Selain daripada kursus teknikal, pelajar juga didedahkan dengan English for Digital Technology, Penghayatan Etika dan Peradaban, Pengajian Islam atau Pendidikan Moral serta Kokurikulum untuk meningkatkan kompetensi mereka dalam kemahiran insaniah. Oleh kerana program ini menekankan self-initiated learning dan kemahiran praktikal, graduan program ini dijangka bersedia untuk menghadapi cabaran dalam dunia teknologi pengkomputeran."
POLY-DIP-073,Diploma Teknologi Maklumat (Networking System),0,Diploma,Teknologi Maklumat Dan Komunikasi,Teknologi Maklumat,"Komputer, IT & Multimedia",6,"Program pengajian Diploma Teknologi Maklumat (Networking System) ini menyediakan pendidikan dan latihan di dalam bidang Pengkomputeran dengan penekanan khusus pada bidang Teknologi Maklumat. Kursus-kursus yang ditawarkan dibahagikan kepada modul seperti Platform Technologies, Computing Foundation, Programming Essentials, Industry-Led modules dan Industry Domain Cluster yang merujuk kepada tugas tertentu. Kursus-kursus yang ditawarkan membuka peluang kepada para pelajar untuk menceburi pelbagai kerjaya dalam pelbagai sektor ICT. Program ini juga menyediakan pelajar dengan transferable skills dan kemahiran pelbagai yang membolehkan mereka menyesuaikan diri dengan teknologi baharu. Selain daripada kursus teknikal, pelajar juga didedahkan dengan English for Digital Technology, Penghayatan Etika dan Peradaban, Pengajian Islam atau Pendidikan Moral serta Kokurikulum untuk meningkatkan kompetensi mereka dalam kemahiran insaniah. Oleh kerana program ini menekankan self-initiated learning dan kemahiran praktikal, graduan program ini dijangka bersedia untuk menghadapi cabaran dalam dunia teknologi pengkomputeran."
